Gender,Height,Weight
-1.0,-7.754330797714583e-05,153.104104814365
1.0,1.0555132862635164,199.144177535778
-1.0,-1.4035043815882926,115.502468491191
-1.0,0.7835774688036354,182.308529635185
-1.0,-0.3974379425664043,151.922702049436
1.0,0.7365963653911497,176.220869569746
-1.0,-1.1404320701558892,119.910845573051
1.0,0.6263178996906498,177.356392951709
1.0,0.7987850284453945,184.436002879659
-1.0,-0.8186512468057349,139.745985788187
1.0,-0.03473981001000659,183.16123245569
-1.0,-0.6828519808782484,146.839515295126
1.0,-0.056864441665470056,170.793778489157
1.0,1.6219373807446555,221.175596114028
-1.0,0.13025326060859807,157.717527033019
1.0,1.5413326194034813,212.058246979834
1.0,0.8753804307575659,196.218174027164
-1.0,0.7786763494790514,169.453823851791
-1.0,-1.7842478669365889,109.974021861301
1.0,0.32270258455822715,174.36418237859
-1.0,0.221604643738268,168.809399222641
1.0,0.6049457964269642,195.115896090981
1.0,1.025159968624146,184.243860348496
-1.0,-1.3161408217619934,128.269264728816
1.0,1.4161867910838388,205.925139709548
1.0,-0.18036282574011675,170.062794097362
-1.0,-1.3249657473346448,103.71822371373
-1.0,-0.6973298978396373,134.263881206765
-1.0,-0.9243949764821017,117.181701114
1.0,0.23806228312795913,184.116924387548
1.0,1.558071385695064,198.262970327058
1.0,2.008022741026397,217.712531331905
-1.0,-1.2362215599605613,124.531675552031
1.0,0.8113892646113229,187.843253324295
-1.0,-1.0848278941777616,132.060156864781
1.0,-0.6738941195164359,160.627933946605
-1.0,-0.7410478835637904,120.810049058451
-1.0,-0.6613660579024672,136.825948505328
-1.0,-0.41722214842384686,135.780229475904
-1.0,-1.2828413159154528,131.424788888273
1.0,1.172735575889524,186.270382988466
-1.0,-0.1021426707541091,161.061364589181
1.0,1.3509859954412524,194.721856413693
1.0,0.7734948040010385,208.809775337563
1.0,1.4918027822681845,204.038125039021
-1.0,0.021224695555174155,152.482610299665
-1.0,0.8001309362661408,169.819908603971
-1.0,-0.015194623051085595,147.586500017265
-1.0,-0.727464342868247,154.14541190635
1.0,0.47597511359712075,188.202321094232
1.0,0.8803285701349195,181.641048884472
-1.0,0.17249790016349967,145.52519036879
1.0,1.0822073219902275,176.993077929943
1.0,0.5558499021915874,164.499918603085
-1.0,-0.8843726032036251,123.215903988835
1.0,-0.22270628877732823,157.205025302195
1.0,-0.5990138945819892,166.685112465687
-1.0,-0.9123254686035831,122.802404729026
-1.0,-0.2580238585903876,136.986076153268
-1.0,-1.451067464611884,114.892326418711
-1.0,-0.7661419009539913,125.962116034111
-1.0,-0.6489295961519259,129.587864426525
-1.0,-1.9243162708542756,91.785549827755
-1.0,-0.36563909985595017,134.050235266308
-1.0,-1.6178046909197366,118.797659019963
1.0,-0.056846406811300744,173.431672660432
-1.0,-0.6264015469220264,118.892956803453
-1.0,-0.5072875566185173,117.336588297242
1.0,0.34642109677169464,155.162586782756
1.0,-1.219585008873924,144.763012787371
1.0,0.5230675264016585,188.775536517828
-1.0,-0.8954530544955369,146.203090037089
-1.0,0.21863869352587337,171.184913466072
-1.0,-0.7880487941199869,126.69736732217
1.0,0.3847309952516875,153.031320830066
1.0,-0.02421201612104686,158.387310490431
1.0,0.4188605425085367,179.415810617979
-1.0,-0.29021589568272166,151.729312917159
1.0,1.3514398197513213,211.15356645122
1.0,2.025753704028692,223.612953199062
1.0,0.5793887205212348,180.831237755497
1.0,0.9650523052915441,203.159659639421
1.0,0.18463982948892457,181.526491908666
1.0,-0.04278185138029365,164.63446367018
1.0,0.0028205411498113506,163.783702801819
-1.0,-1.0322638219620466,121.512779746521
1.0,1.901291413321468,211.285555004193
-1.0,-0.2956714266998873,141.30582260142
-1.0,-1.244984273828803,122.543726405007
1.0,1.5869253044853877,228.749628076241
-1.0,0.8957500335685514,167.79126564031
-1.0,-0.16458423937942232,135.642651899425
-1.0,-1.0857826345069799,126.912515456222
1.0,1.2672039105506419,220.261890190739
-1.0,-1.6752886141624828,125.547187166399
-1.0,-0.7206007524511189,145.477539500486
-1.0,-1.0663820188862376,147.964386978245
-1.0,0.3532610270551702,154.362795395461
1.0,0.7767840212150446,185.916641885235
-1.0,-0.6222778610760846,149.408992650491
-1.0,0.008350511199484286,148.633153610737
1.0,1.049067151834643,188.594408168625
-1.0,-0.43758250892046063,144.404883988058
-1.0,-1.3900770703128706,106.855294660298
1.0,-0.24610584587287287,167.55203159963
1.0,-0.3929370035798326,158.34144236048
1.0,0.24374498776046788,173.105548810837
1.0,1.3219999428718905,195.538165951745
1.0,0.4101721724292886,183.704177453964
-1.0,-0.6213979119447441,142.372879940519
1.0,1.0569151429734585,186.550232737993
1.0,0.049115866973850966,173.386830210271
1.0,0.14994635815924431,177.026087781898
-1.0,-0.7373703876324821,131.41893369402
-1.0,-0.2582506478327267,144.018809201117
-1.0,-1.4180693354995284,131.710812833578
-1.0,0.6398856597388807,162.987082787001
1.0,-0.5278372625199057,175.68327610844
1.0,-0.8296402958476731,139.132976418735
-1.0,0.4241607782430832,161.321899972785
1.0,0.8825185013423955,186.236750761078
1.0,0.19596503916616045,167.191527196189
-1.0,-1.2407270420090546,122.221535113172
1.0,0.4915115892019927,171.350323500254
-1.0,-0.3696519641036841,124.231937266715
1.0,0.7250041490258498,190.695532793412
1.0,1.0309929395315853,187.247847502349
1.0,0.5398230780661502,183.818407694197
1.0,0.34558035656762354,163.939878580161
1.0,1.4654685816087292,205.961922492582
-1.0,-0.11798229974419852,152.000214278373
1.0,0.30138828177220695,167.209586154744
-1.0,-0.6249345197686731,110.581001855524
1.0,0.29859880583350795,173.520052717905
-1.0,0.09918736354767309,166.880315557521
1.0,-0.34074780902948076,173.43476234503
1.0,1.375003432101677,204.426255570436
1.0,0.6526575911777405,182.30909810641
-1.0,-1.2954677028224828,125.754421731247
1.0,2.072251206524581,209.237513065822
-1.0,-1.566481088401281,111.077754467776
-1.0,-0.8763180585344442,141.072078285295
-1.0,-1.9027534133984199,111.707368983008
1.0,0.7986769905565435,202.308297333384
1.0,1.4232572964549464,196.505813604593
-1.0,0.007099946617551809,162.303398750158
1.0,0.44805411347422386,181.644444983884
-1.0,-0.2549798348785563,146.08816324695
-1.0,-1.170895059686477,132.602229328457
1.0,0.32459429160174486,165.955952926709
-1.0,-0.8105107077779662,131.647765438899
1.0,-0.1308763554690072,175.56257866451
1.0,0.28121832446982714,192.585560750949
-1.0,-0.4626677210731181,150.817036498971
1.0,1.2484098534282668,200.356641747284
-1.0,0.6085897738854565,151.337910856476
-1.0,-0.036244908911506536,139.638425673039
1.0,0.7722689347308558,191.445654280964
-1.0,-1.764954162367557,99.6584919612722
-1.0,-2.4644557561516502,99.873592652194
-1.0,-0.1336467532644739,149.11852839278
-1.0,-0.5391498064667989,146.701616834121
-1.0,-0.756527937253606,128.196017267302
1.0,-0.4099222751836607,157.000463793552
-1.0,-1.1195696950187943,115.381538188906
-1.0,-0.6734932364341658,122.459648371846
-1.0,-0.02886304850977424,148.414305257976
-1.0,-1.1341431450952493,131.856912229764
-1.0,-0.19868074315522366,152.793643566824
1.0,1.4563237195453653,211.542784549023
1.0,1.072982092586496,203.907421994433
-1.0,-1.2288162170108266,117.848626145069
-1.0,-1.54833089939726,106.642293994736
1.0,0.14147544267260986,166.901514585429
1.0,1.239822434824634,198.824169852665
1.0,-0.4141365503207107,182.589844094188
-1.0,-1.084964622011569,101.232044530406
1.0,0.308912865294005,158.567987385418
1.0,1.572364246903121,217.722610111543
-1.0,-1.937375469482021,116.421136368464
-1.0,-0.9912907639763066,132.006232980316
1.0,0.6119207906056061,186.42541956267
-1.0,-1.1022965531537585,114.142898598438
1.0,0.6874210298985028,177.057807017784
-1.0,-1.523975091304961,116.381974250403
1.0,0.33418207406570594,182.481228574266
1.0,1.2870902477006974,210.270568536018
1.0,0.30649826168718075,163.495202566767
1.0,1.5368663071031237,192.691521628113
-1.0,-0.06486228830932472,160.240878588095
-1.0,0.11035886959893719,142.853118161288
1.0,-0.0476826746982423,172.637611536679
-1.0,-1.401082948388973,121.398690698863
1.0,0.0817924489714382,162.766968330461
-1.0,-2.0247736242878625,109.05162928532
1.0,1.633750025627327,223.935449889002
-1.0,0.3628340912909254,154.041758704619
1.0,0.5260584523231193,181.695335403659
-1.0,-1.71086474516566,118.353635094036
1.0,0.043340837338187096,166.37125799811
-1.0,-0.772421914883625,145.615016741257
-1.0,0.12476817713607119,165.272511306906
-1.0,-1.939311417930557,94.9769448720611
-1.0,0.14497731900684144,162.713391630611
-1.0,-0.4284941628832045,149.111052200052
1.0,0.2710068173694318,178.833361389928
-1.0,-1.4634878585017597,120.926500000733
1.0,-0.2986441149209856,185.467788373205
-1.0,-0.42240014732689657,167.14159826059
1.0,2.1046847318985997,213.482102570528
-1.0,-0.6677432335382021,137.465807551397
-1.0,-0.5022505806549841,122.563653466312
-1.0,0.8510333570185376,186.206456202357
-1.0,-0.49397677981831206,143.663382287202
1.0,1.3129838988035147,209.858256604748
-1.0,-1.584729347884577,121.647420362571
-1.0,0.08794268733125017,159.696170551903
1.0,0.014718594828083952,157.288087962353
1.0,-0.7160146203428179,155.433246561107
1.0,0.2639730001620171,198.550575484524
1.0,-5.015035012908205e-06,166.40188621771
1.0,0.7970371168675064,214.588317240019
-1.0,-1.0934087254839209,118.512310847137
1.0,-0.29850131184629214,155.137550948868
1.0,1.1909313581763472,185.971650002441
1.0,0.7907900806453019,187.084888803081
-1.0,-0.6882156271948212,134.217253090247
-1.0,-0.7800214655612224,128.03723531909
-1.0,-0.42182551321831857,125.775812303844
-1.0,-2.472224487104004,97.3649783271705
1.0,0.07829847390734768,175.192720785303
1.0,-0.6598302155747368,148.916937318908
-1.0,0.8396842092472224,173.529944739299
1.0,0.0750140966461229,168.014029738329
-1.0,0.31549103741813145,179.019157511712
1.0,-0.4172498787792718,177.224826339205
1.0,1.4419031121283796,182.67157794822
-1.0,-0.35317076395732266,151.04164827609
1.0,0.509536011893831,207.784924645001
-1.0,0.684158151085242,179.640836207311
1.0,0.09282278355120355,185.313911322154
1.0,-1.3757761238636714,122.680111752611
-1.0,-1.626832352393336,98.0885173454698
1.0,1.3623088878653538,204.488412374024
-1.0,0.34109633186894023,175.012799747873
1.0,2.3646059226241847,217.971052703788
1.0,-0.6276112922890987,164.77147535216
-1.0,-0.1475403576777336,142.146437863022
-1.0,-0.6957645534843016,121.633408724521
1.0,0.6398340711179165,200.330819451536
-1.0,-1.029138564601357,142.76441834988
1.0,2.168267417833523,207.243853998445
-1.0,-0.023467105708488485,140.856367027129
-1.0,-0.1093966020440556,145.098144824548
-1.0,-1.480018727086732,112.715432765977
1.0,1.0296823903475723,209.58529221358
-1.0,-1.275925758868731,109.20833136435
1.0,1.4533766668484764,209.783979953586
-1.0,-1.4506817783387458,119.209885387305
1.0,1.9269736844326117,221.240095762718
-1.0,0.1945177554428684,131.720517256489
-1.0,-0.3139755972642164,145.442724219011
1.0,1.4488668050485822,198.672697481603
1.0,1.218532699116223,203.139433025567
-1.0,0.4983700367616639,158.535927119776
-1.0,-0.831743361432777,124.490478472305
-1.0,-1.0621789082355246,122.533501204297
-1.0,0.04351040599841464,163.561500746848
-1.0,-0.14294651854878074,138.710513674517
-1.0,-0.7815928239951502,134.955817345201
1.0,1.128793162347952,197.060884068186
1.0,1.367730517260632,201.50381284692
-1.0,-0.7403935184034757,124.467490920429
-1.0,-1.2208578793317957,129.401286721447
1.0,0.6979033425614042,194.68090179018
1.0,0.2714830075981037,195.472663918172
-1.0,-1.3763072960914775,111.765896991427
-1.0,-0.17399881887865268,145.625184197326
-1.0,-0.4239827945105551,137.770832168014
1.0,0.01230001974657413,155.194771686925
-1.0,-0.8710928553407363,125.661024907223
1.0,0.5224446911103255,168.997323920848
-1.0,0.20174246605884194,155.831560422294
-1.0,-0.5490215916768834,124.900181375055
1.0,0.16393941695618372,189.893342494401
-1.0,-0.012945156463723444,151.211971866353
1.0,0.5509053544658177,193.726609048864
1.0,0.10047733816048815,178.382812540571
-1.0,0.14084877211471925,151.612890693732
-1.0,-2.22804203678358,112.45816791089
1.0,1.661968516050957,200.507356240265
-1.0,-0.18270724152264692,139.62257313096
1.0,1.1764842809081972,194.687100760466
1.0,0.45423811859516733,171.452922070786
-1.0,-1.2030461235866943,127.160584033742
-1.0,-0.8188215334186669,140.159026447613
1.0,-0.44095039316211415,160.188531344114
-1.0,-0.0062921515219834905,163.832917412347
1.0,1.3921142401100686,202.268277404949
-1.0,-1.0067182538588588,126.515655307694
-1.0,0.9844626240926252,164.003370219607
-1.0,-1.1374101460958033,129.321530441353
-1.0,-1.663321239489693,103.616818443881
1.0,0.6901956474730602,187.568690225956
1.0,-0.16997511198974452,167.828760290252
-1.0,0.8430115697009473,167.738696686611
1.0,0.5208045303908929,185.536558599738
1.0,0.4263819277689059,171.222080694357
-1.0,-1.1472340277146056,139.48034520638
1.0,0.4207623014944964,170.276247779189
1.0,1.3739751330046606,203.560177162322
-1.0,-1.4311098648636666,110.303388219113
1.0,-0.6817270617657826,146.159211075878
-1.0,-0.9479978684162338,136.135549774157
1.0,2.064110785095363,210.267888499549
1.0,0.3430870024948379,177.909685022625
1.0,1.6058990450448973,199.168830256129
1.0,-0.24471001690450667,165.848029266853
-1.0,0.41621988712077423,188.872275271893
1.0,-0.13293875561974294,157.317461364304
1.0,2.0669707687320797,210.041703167251
1.0,0.7404052440246509,184.936690322645
-1.0,-0.3725409531365927,154.700225446816
-1.0,0.16072515169520185,142.920389277444
-1.0,0.34990399384077914,157.22089790489
-1.0,-0.7426980469651346,114.087595997379
1.0,-0.28487172831529095,156.579802693243
1.0,0.6007989090741997,177.521933002092
-1.0,0.3978196838424017,153.280480607347
1.0,-0.4266078985900533,143.347565498203
1.0,0.662472577700684,213.143153783936
1.0,1.1397724349912486,202.741657260278
1.0,1.3415625974280685,220.94065027989
1.0,0.7380535578486609,172.775162679409
1.0,0.18392819300047394,182.241531585206
1.0,1.9457888334333395,217.886922005966
1.0,1.2370958543928965,207.575178539761
1.0,-0.010007573627085717,175.683587869239
1.0,-0.22424272991534175,161.745070770761
1.0,0.44742218279123197,173.828764940752
-1.0,0.24766408678488291,149.078827195281
-1.0,-1.280966669599031,124.260070655872
-1.0,-0.6040471647048697,165.326424284525
1.0,-0.08403001518193946,170.79874387414
-1.0,-0.7064787701160529,134.638714693708
1.0,2.4647062562214006,227.277965379289
1.0,-0.8507384733595563,154.888895277244
-1.0,-1.8273555959870245,121.185995798438
-1.0,-1.7812018511595913,109.421206011743
-1.0,-0.8673339007140828,126.733534709637
-1.0,-1.3345572571909814,117.144139439547
1.0,0.9852838831579088,200.534178304201
-1.0,-0.9066682335438986,124.954627794587
1.0,0.8993049391743402,206.592175127763
1.0,0.6873506483374865,182.686684277419
-1.0,-1.2038197278160296,145.559462503418
-1.0,-1.2153905574901043,118.201971175305
-1.0,-1.0739413029871985,120.421334011018
1.0,-0.4257346783324165,161.952431163973
1.0,0.5186583517631712,179.949089266523
1.0,0.04211916858201944,180.296519921324
-1.0,-2.0143908195139826,113.16806665488
1.0,0.903743412329991,198.630278194117
1.0,2.241601366167844,227.010084050185
-1.0,-0.35914461629227445,141.288353684465
-1.0,-0.9182619229107973,132.419183779592
-1.0,-1.9910723957010614,120.253512026281
-1.0,-1.2452604897887398,109.07631723818
-1.0,-1.0005173188170555,129.279567833282
1.0,-0.05713597651062269,183.935070087864
-1.0,0.42588672524683047,160.498871328297
1.0,1.5152486814420296,193.790994645888
1.0,2.0346589946954583,225.327779059732
-1.0,0.25486010679609306,154.877197038327
1.0,0.16357371439102253,164.943302997003
1.0,0.5178260920678505,174.198289239276
-1.0,-1.5444260707619168,130.629367670644
1.0,1.6046862700564735,213.716956783022
-1.0,-0.9437508140736937,124.771600947162
1.0,0.5453154977998985,200.010156872524
1.0,1.4804064350765445,205.941639835332
1.0,0.5847754766313951,179.132024597883
1.0,1.7394423762806541,196.059169371603
-1.0,-1.7695133727852617,110.918225634754
1.0,0.6270050627281579,174.579325278338
-1.0,-2.13437869699888,95.6788715811646
1.0,0.5834053920891482,187.739192919863
-1.0,-0.5648707638864076,135.971015008065
-1.0,-0.2502193562821636,144.025941163566
1.0,0.6621860111775812,172.930340699224
-1.0,-1.507296595265498,110.490718413001
1.0,1.161681367272031,215.946998824017
1.0,-0.36043377164713364,151.449737418287
1.0,0.8339827518592301,203.289127006805
1.0,1.3219998155071293,210.692147696716
1.0,1.2248797928697581,209.853553640725
1.0,0.567488797301544,175.219518795655
1.0,0.4910111747828132,201.868142674519
-1.0,-1.2573504612526936,106.304317303014
-1.0,0.2647872466932975,168.140553130811
-1.0,-0.7866393951556454,140.618434726989
1.0,0.10870998372386764,186.304735627593
1.0,1.6765047320427628,202.948003531212
1.0,0.37379636525377774,197.082611042199
-1.0,-0.6062067235303642,137.424657358474
1.0,1.976679816424432,216.859756161093
1.0,0.07806278814570058,176.882637427565
-1.0,-1.6043993103796097,127.860000106261
-1.0,-1.4785769551822,120.618534909866
1.0,0.4942262998818579,196.843333927174
-1.0,1.0377476101918828,185.848720873231
-1.0,-1.1463312480211962,130.971641450175
-1.0,-0.9532421648023416,128.052130974831
-1.0,-0.7864272197172503,126.839225475095
1.0,0.06444177496294205,165.350100773614
1.0,0.8417052871808569,187.531900174482
-1.0,-0.054454850348787415,160.410502733551
-1.0,-2.331436608786711,106.58756270741
1.0,0.9577063113621069,200.818737313254
-1.0,0.3302435638597455,152.026630885817
-1.0,-0.8700204460383779,137.899014653914
-1.0,-1.5068508045786169,100.272980557897
-1.0,0.7829249482122073,177.700043739673
-1.0,-0.7902237606581454,144.273382407219
-1.0,-1.7519131582835283,127.003820747696
1.0,-0.2981754538591888,161.719569770897
1.0,0.6682857064347466,178.209301402565
1.0,0.003606568132147877,172.735908265385
-1.0,-1.6809776058430004,118.468947054012
1.0,0.3210280768897761,149.5671682469
1.0,2.038204287353948,197.474827622943
-1.0,-0.5759787379254816,130.434558208938
1.0,1.7254894951339532,201.745667002798
1.0,-0.45973706801789516,173.992094268605
1.0,-0.6331019392214179,162.247075758548
-1.0,-1.7310875756087731,109.923623246467
1.0,0.35350995877803776,175.209963984455
1.0,0.8917592213654376,181.418073997721
1.0,0.3681047276517731,182.62172982373
1.0,2.7226942960648235,211.724166456081
-1.0,-0.23445126918449938,150.469160712364
1.0,0.3279715736704001,177.429507082272
-1.0,-0.5102408776583949,142.161396233841
-1.0,-0.46799941441991766,143.07222337068
-1.0,-0.08368156773436973,143.327828781158
1.0,1.1471253311680598,191.96817787473
1.0,0.3403035731016115,179.750807982436
-1.0,-1.591238765456768,135.511964950233
1.0,0.9100643475923473,195.71469296987
-1.0,-0.6942932565548704,145.573254253088
-1.0,-1.0201352027396529,126.522643200024
-1.0,-1.5387695524953295,117.653785035939
1.0,-0.6645079550890611,166.461037984827
-1.0,-0.8453362214279407,127.508135982421
1.0,0.46952074792687604,179.070339397527
1.0,1.311015062746468,210.430610474423
1.0,0.05654140011759663,175.056233911292
-1.0,-0.15234021415163557,143.155041309031
-1.0,0.042089800758012996,149.739207835778
1.0,1.1194649719570793,193.55919238721
1.0,-0.49809746324266246,147.044657352242
-1.0,-0.7780493680648723,138.024803709393
1.0,1.5853737724835313,208.294588690205
1.0,0.4882298988613295,193.277623999542
1.0,1.1118424147867343,204.868290709098
-1.0,-1.4317881567284672,114.214034424918
-1.0,-1.3490592973026707,127.197055303308
1.0,0.32664578053611265,178.233066353302
-1.0,1.0462248021966662,184.658610479957
-1.0,-1.047399442548124,129.256562323502
1.0,0.4958756139864645,176.179068841408
1.0,1.4125756396280509,190.354210360156
1.0,2.0881072770778686,223.825507204988
1.0,1.6501305580295629,195.356431283068
-1.0,0.1568499499314186,166.398387131634
-1.0,-0.5482281617584044,140.236766031172
-1.0,-0.19684179891829087,151.169475049508
-1.0,-1.9381796189864398,102.08832636784
1.0,0.7543582704692487,175.046841795658
-1.0,-0.7566308108287737,138.206754175679
1.0,0.6869901960745495,177.586828357483
1.0,2.5092137455062034,235.926060648678
1.0,2.1316496745531315,234.809179633524
1.0,1.4840600731355693,213.188863570632
1.0,0.9688822751655536,196.188048348087
-1.0,-1.4039054655910577,109.946334605674
1.0,0.28518888514552576,180.875860459663
1.0,-0.6375889285382595,167.842391509704
1.0,0.6827498976682084,199.782400694049
-1.0,-0.7460373176791261,146.229435886445
-1.0,-0.33832384888456185,154.493133335891
-1.0,-0.4957055611685913,138.537481395977
-1.0,-1.4238108174000759,116.567487619501
1.0,0.10342421256365819,168.074511931168
-1.0,-0.6995653187260363,122.344654587626
-1.0,-1.4992513426012308,104.850596393218
1.0,0.4243251665574165,181.146041967053
1.0,0.054758637665058785,164.117030445541
-1.0,-0.5700777991626937,135.131330793471
-1.0,-0.12672295604888079,131.761442822398
-1.0,-2.0240681190841983,98.585908219447
-1.0,-0.4879057008624687,157.116970421069
1.0,0.09774163800560319,167.739775344302
1.0,0.14843174012711163,175.942606656407
1.0,1.362160577563933,210.325952008248
-1.0,-0.36568767489721116,142.093483033212
1.0,0.4155724463522971,186.606551866311
1.0,1.8398777559712352,203.240583689209
1.0,0.1860259835308184,182.008910846813
-1.0,-1.0239411253612092,146.435582366983
-1.0,-0.2678857080734446,132.008418192074
-1.0,0.2642197311566215,156.492674361252
1.0,0.43959700300194327,187.779075398895
1.0,-0.30493378038659774,166.707373059357
-1.0,-1.4835992391338266,117.931116327742
1.0,0.8315192026334494,194.984263204543
1.0,0.9138508654433138,181.674739027445
-1.0,-0.6180556760803803,141.487752526284
-1.0,-0.5989745101545162,114.059617387543
1.0,1.2584382535491845,196.14550620845
1.0,1.7418903375690495,207.652627821709
-1.0,0.15836201348516343,157.611683331829
1.0,1.2172991916666882,200.734578094148
1.0,0.39812591850679463,186.381289115608
-1.0,-1.9200262220128939,105.971759903372
1.0,1.7605937724898038,193.926034192487
-1.0,-0.8300473667397968,134.931119765396
-1.0,-0.9688628706759886,114.82280277388
1.0,0.3713360915931792,184.862913284896
1.0,-0.4752691458593703,157.129277198286
1.0,0.08518868306877797,155.128964521951
1.0,1.4072476865814456,196.522152004661
